"Liberia"," Chronic obstructive pulmonary disease","4[ 3–5]","4[ 2–5]","5[ 4–6]","12[ 9–14]","11[ 6–15]","13[ 10–15]"
"Libya"," Total","43[ 38–49]","51[ 46–57]","35[ 31–40]","72[ 63–81]","92[ 82–103]","54[ 47–61]"
"Libya"," Lower respiratory infections","5[ 4–6]","6[ 4–7]","5[ 4–6]","8[ 6–10]","10[ 8–13]","7[ 5–8]"
"Libya"," Trachea, bronchus, lung cancers","3[ 2–4]","4[ 3–6]","1[ 0–1]","4[ 3–6]","8[ 5–11]","1[ 1–1]"
"Libya"," Ischaemic heart disease","26[ 22–30]","31[ 26–35]","21[ 17–25]","43[ 36–50]","54[ 45–62]","33[ 27–40]"
"Libya"," Stroke","6[ 5–7]","6[ 5–8]","6[ 5–7]","10[ 8–12]","12[ 10–14]","9[ 7–11]"
"Libya"," Chronic obstructive pulmonary disease","3[ 2–5]","4[ 3–6]","3[ 2–4]","6[ 4–9]","9[ 5–12]","4[ 3–6]"
"Lithuania"," Total","82[ 60–109]","84[ 66–103]","80[ 53–115]","34[ 25–45]","51[ 40–62]","23[ 15–33]"
"Lithuania"," Lower respiratory infections","3[ 1–5]","3[ 1–6]","2[ 1–4]","1[ 0–3]","2[ 1–4]","1[ 0–1]"
"Lithuania"," Trachea, bronchus, lung cancers","3[ 1–5]","5[ 3–9]","1[ 1–2]","2[ 1–3]","3[ 2–6]","0[ 0–1]"
"Lithuania"," Ischaemic heart disease","58[ 38–79]","58[ 42–74]","57[ 33–84]","23[ 15–32]","35[ 25–45]","16[ 9–23]"
"Lithuania"," Stroke","16[ 9–33]","14[ 9–23]","19[ 8–42]","7[ 3–13]","8[ 5–14]","5[ 2–12]"
"Lithuania"," Chronic obstructive pulmonary disease","3[ 1–4]","4[ 2–7]","1[ 1–2]","1[ 0–2]","2[ 1–4]","0[ 0–1]"
"Luxembourg"," Total","23[ 17–30]","24[ 18–30]","21[ 15–30]","12[ 9–15]","15[ 11–19]","8[ 6–12]"
"Luxembourg"," Lower respiratory infections","2[ 1–4]","2[ 0–3]","2[ 1–4]","1[ 0–2]","1[ 0–2]","1[ 0–2]"
"Luxembourg"," Trachea, bronchus, lung cancers","3[ 1–4]","3[ 1–6]","2[ 1–3]","2[ 1–3]","2[ 1–4]","1[ 0–2]"
"Luxembourg"," Ischaemic heart disease","11[ 7–15]","12[ 8–15]","9[ 5–14]","5[ 4–8]","8[ 5–10]","4[ 2–5]"
"Luxembourg"," Stroke","3[ 1–8]","3[ 2–6]","4[ 1–10]","2[ 1–4]","2[ 1–4]","1[ 1–4]"
"Luxembourg"," Chronic obstructive pulmonary disease","4[ 1–8]","4[ 1–8]","4[ 1–8]","2[ 1–4]","3[ 1–5]","2[ 1–3]"
"Madagascar"," Total","80[ 73–86]","81[ 73–88]","79[ 73–85]","160[ 146–172]","167[ 151–181]","153[ 140–164]"
"Madagascar"," Lower respiratory infections","35[ 30–40]","36[ 31–41]","35[ 29–39]","49[ 42–55]","53[ 44–59]","47[ 40–52]"
"Madagascar"," Trachea, bronchus, lung cancers","2[ 1–2]","3[ 2–4]","1[ 1–1]","4[ 3–5]","7[ 6–9]","2[ 1–2]"
"Madagascar"," Ischaemic heart disease","15[ 13–17]","17[ 15–19]","13[ 11–15]","38[ 33–42]","42[ 37–47]","34[ 29–38]"
"Madagascar"," Stroke","19[ 17–22]","16[ 14–18]","22[ 19–25]","45[ 40–51]","39[ 34–44]","50[ 44–57]"
"Madagascar"," Chronic obstructive pulmonary disease","8[ 6–10]","8[ 4–11]","8[ 6–9]","23[ 16–28]","26[ 13–35]","21[ 16–24]"
"Malawi"," Total","54[ 49–59]","56[ 50–61]","52[ 47–57]","115[ 104–125]","130[ 116–142]","104[ 94–112]"
"Malawi"," Lower respiratory infections","31[ 26–35]","34[ 28–38]","29[ 25–32]","50[ 42–56]","58[ 49–65]","43[ 36–48]"
"Malawi"," Trachea, bronchus, lung cancers","0[ 0–0]","0[ 0–0]","0[ 0–0]","1[ 1–1]","1[ 1–1]","0[ 0–1]"
"Malawi"," Ischaemic heart disease","11[ 10–13]","11[ 10–13]","11[ 9–13]","32[ 28–37]","36[ 31–41]","29[ 25–34]"
"Malawi"," Stroke","7[ 6–8]","6[ 5–7]","8[ 7–9]","20[ 17–23]","19[ 16–22]","20[ 17–24]"
"Malawi"," Chronic obstructive pulmonary disease","4[ 3–5]","4[ 2–6]","4[ 3–4]","12[ 9–15]","15[ 8–21]","10[ 8–12]"
"Malaysia"," Total","35[ 27–58]","40[ 31–63]","30[ 22–52]","47[ 36–78]","56[ 43–88]","39[ 29–67]"
"Malaysia"," Lower respiratory infections","8[ 4–16]","8[ 4–16]","8[ 4–16]","11[ 5–22]","12[ 6–23]","11[ 5–21]"
"Malaysia"," Trachea, bronchus, lung cancers","2[ 1–4]","2[ 1–6]","1[ 1–3]","2[ 1–6]","3[ 1–7]","2[ 1–4]"
"Malaysia"," Ischaemic heart disease","17[ 13–24]","20[ 15–28]","14[ 10–20]","23[ 17–32]","27[ 21–38]","18[ 13–26]"
"Malaysia"," Stroke","5[ 4–8]","5[ 4–8]","5[ 3–9]","7[ 5–11]","7[ 5–11]","7[ 4–11]"
"Malaysia"," Chronic obstructive pulmonary disease","3[ 1–5]","4[ 2–7]","2[ 1–3]","4[ 2–8]","6[ 3–11]","2[ 1–4]"
"Maldives"," Total","14[ 10–23]","15[ 11–24]","13[ 8–21]","26[ 17–41]","30[ 20–47]","21[ 13–35]"
"Maldives"," Lower respiratory infections","1[ 0–2]","1[ 0–1]","1[ 0–2]","1[ 0–3]","1[ 0–3]","1[ 0–3]"
"Maldives"," Trachea, bronchus, lung cancers","0[ 0–1]","1[ 0–2]","0[ 0–1]","1[ 0–2]","1[ 0–3]","0[ 0–1]"
"Maldives"," Ischaemic heart disease","8[ 6–13]","10[ 7–15]","6[ 4–10]","15[ 10–23]","19[ 13–28]","11[ 7–17]"
"Maldives"," Stroke","2[ 1–3]","2[ 1–4]","1[ 1–3]","3[ 2–6]","4[ 2–7]","2[ 1–4]"
"Maldives"," Chronic obstructive pulmonary disease","3[ 1–6]","2[ 1–5]","4[ 1–8]","5[ 2–11]","4[ 1–9]","6[ 2–13]"
"Mali"," Total","107[ 97–115]","98[ 88–107]","116[ 106–124]","209[ 191–226]","201[ 180–219]","216[ 198–232]"
"Mali"," Lower respiratory infections","55[ 47–61]","54[ 46–60]","56[ 47–62]","53[ 46–60]","56[ 47–63]","51[ 44–57]"
"Mali"," Trachea, bronchus, lung cancers","1[ 0–1]","1[ 0–1]","1[ 0–1]","1[ 1–2]","2[ 1–2]","1[ 1–1]"
"Mali"," Ischaemic heart disease","24[ 21–27]","20[ 17–22]","28[ 24–31]","75[ 66–83]","69[ 61–77]","79[ 70–88]"
"Mali"," Stroke","16[ 14–18]","12[ 10–13]","21[ 18–23]","47[ 41–53]","37[ 32–42]","55[ 49–62]"
"Mali"," Chronic obstructive pulmonary disease","10[ 8–12]","11[ 6–14]","10[ 8–11]","33[ 24–39]","37[ 21–49]","29[ 23–32]"
"Malta"," Total","44[ 34–55]","47[ 37–58]","40[ 29–53]","20[ 16–25]","26[ 21–32]","15[ 11–20]"
"Malta"," Lower respiratory infections","5[ 2–10]","5[ 2–8]","6[ 2–11]","2[ 1–4]","3[ 1–5]","2[ 1–4]"
"Malta"," Trachea, bronchus, lung cancers","4[ 2–6]","6[ 3–9]","1[ 1–2]","2[ 1–3]","3[ 1–5]","1[ 0–1]"
"Malta"," Ischaemic heart disease","24[ 17–32]","25[ 19–33]","23[ 14–32]","11[ 8–15]","14[ 10–18]","9[ 5–12]"
"Malta"," Stroke","6[ 3–12]","5[ 3–10]","7[ 3–14]","3[ 1–5]","3[ 2–5]","3[ 1–5]"
"Malta"," Chronic obstructive pulmonary disease","5[ 2–8]","6[ 3–11]","3[ 1–5]","2[ 1–3]","3[ 1–6]","1[ 0–2]"
"Mauritania"," Total","88[ 76–102]","90[ 77–105]","85[ 74–98]","169[ 147–196]","184[ 158–214]","157[ 137–181]"
"Mauritania"," Lower respiratory infections","48[ 39–57]","54[ 44–65]","41[ 33–49]","72[ 58–86]","88[ 71–105]","59[ 48–70]"
"Mauritania"," Trachea, bronchus, lung cancers","0[ 0–0]","0[ 0–1]","0[ 0–0]","1[ 1–1]","1[ 1–1]","1[ 0–1]"
"Mauritania"," Ischaemic heart disease","22[ 19–26]","21[ 18–25]","24[ 20–28]","57[ 47–66]","58[ 49–68]","55[ 45–64]"
"Mauritania"," Stroke","11[ 9–13]","9[ 7–10]","13[ 11–16]","26[ 22–32]","22[ 18–26]","30[ 24–35]"
"Mauritania"," Chronic obstructive pulmonary disease","5[ 4–6]","4[ 3–6]","6[ 4–7]","14[ 10–17]","14[ 8–20]","13[ 10–16]"
"Mauritius"," Total","48[ 34–81]","55[ 40–94]","41[ 28–71]","38[ 27–65]","50[ 36–85]","28[ 19–50]"
"Mauritius"," Lower respiratory infections","4[ 2–8]","4[ 2–8]","3[ 1–7]","3[ 1–7]","4[ 2–9]","3[ 1–6]"
"Mauritius"," Trachea, bronchus, lung cancers","2[ 1–4]","3[ 1–6]","1[ 0–2]","1[ 1–3]","2[ 1–5]","1[ 0–1]"
"Mauritius"," Ischaemic heart disease","23[ 16–36]","26[ 19–42]","19[ 13–31]","18[ 13–29]","23[ 17–37]","13[ 9–22]"
"Mauritius"," Stroke","10[ 6–17]","11[ 7–19]","9[ 5–16]","8[ 5–14]","10[ 7–17]","6[ 4–11]"
"Mauritius"," Chronic obstructive pulmonary disease","9[ 4–18]","11[ 5–21]","8[ 4–16]","7[ 3–14]","10[ 5–20]","5[ 3–11]"
"Mexico"," Total","33[ 28–39]","36[ 30–42]","30[ 25–36]","37[ 31–43]","44[ 37–52]","30[ 25–36]"
"Mexico"," Lower respiratory infections","5[ 4–7]","6[ 4–8]","5[ 4–6]","6[ 4–8]","7[ 5–9]","5[ 4–6]"
"Mexico"," Trachea, bronchus, lung cancers","1[ 1–2]","2[ 1–2]","1[ 1–1]","2[ 1–2]","2[ 1–3]","1[ 1–2]"
"Mexico"," Ischaemic heart disease","15[ 12–19]","17[ 14–21]","13[ 10–17]","17[ 13–21]","21[ 17–26]","13[ 10–17]"
"Mexico"," Stroke","4[ 3–6]","4[ 3–6]","5[ 3–6]","5[ 4–7]","5[ 4–7]","5[ 3–6]"
"Mexico"," Chronic obstructive pulmonary disease","6[ 4–9]","7[ 4–10]","6[ 4–9]","7[ 5–10]","8[ 5–12]","6[ 4–8]"
"Micronesia (Federated States of)"," Total","93[ 80–102]","96[ 81–107]","90[ 76–99]","152[ 131–166]","171[ 145–190]","135[ 115–148]"
"Micronesia (Federated States of)"," Lower respiratory infections","19[ 16–22]","19[ 15–22]","20[ 16–23]","26[ 21–30]","27[ 22–32]","26[ 21–29]"
"Micronesia (Federated States of)"," Trachea, bronchus, lung cancers","6[ 4–7]","8[ 5–9]","4[ 3–5]","10[ 7–12]","14[ 10–17]","6[ 5–7]"
"Micronesia (Federated States of)"," Ischaemic heart disease","34[ 29–39]","36[ 30–41]","33[ 27–38]","58[ 49–66]","65[ 55–74]","51[ 43–60]"
"Micronesia (Federated States of)"," Stroke","21[ 17–25]","19[ 15–22]","24[ 19–28]","36[ 29–42]","35[ 28–42]","36[ 29–43]"
"Micronesia (Federated States of)"," Chronic obstructive pulmonary disease","12[ 7–15]","14[ 6–20]","10[ 7–11]","22[ 13–28]","30[ 13–43]","15[ 12–18]"
"Mongolia"," Total","97[ 84–110]","115[ 100–131]","79[ 68–91]","156[ 135–177]","203[ 176–231]","119[ 102–135]"
"Mongolia"," Lower respiratory infections","7[ 5–8]","8[ 7–10]","5[ 4–6]","7[ 6–8]","9[ 8–11]","5[ 4–6]"
"Mongolia"," Trachea, bronchus, lung cancers","6[ 5–8]","10[ 7–12]","3[ 2–4]","11[ 8–14]","19[ 14–25]","5[ 4–6]"
"Mongolia"," Ischaemic heart disease","46[ 39–54]","56[ 47–65]","37[ 30–44]","79[ 66–93]","104[ 88–121]","60[ 49–71]"
"Mongolia"," Stroke","34[ 28–40]","37[ 31–43]","31[ 26–36]","52[ 43–61]","62[ 52–73]","44[ 36–51]"
"Mongolia"," Chronic obstructive pulmonary disease","4[ 3–4]","4[ 2–6]","3[ 2–4]","7[ 5–8]","9[ 5–12]","5[ 4–6]"
"Montenegro"," Total","140[ 99–182]","148[ 107–189]","132[ 91–177]","79[ 56–102]","98[ 71–125]","62[ 43–83]"
"Montenegro"," Lower respiratory infections","4[ 2–5]","4[ 3–5]","3[ 2–4]","2[ 1–3]","3[ 2–4]","2[ 1–2]"
"Montenegro"," Trachea, bronchus, lung cancers","18[ 10–25]","26[ 15–37]","10[ 6–14]","12[ 7–17]","18[ 10–26]","6[ 4–9]"
"Montenegro"," Ischaemic heart disease","59[ 41–78]","67[ 48–87]","51[ 34–70]","33[ 23–43]","44[ 31–57]","24[ 16–32]"
"Montenegro"," Stroke","49[ 32–71]","39[ 26–54]","59[ 37–87]","27[ 17–38]","25[ 17–35]","27[ 17–40]"
"Montenegro"," Chronic obstructive pulmonary disease","10[ 6–14]","13[ 7–20]","7[ 5–10]","5[ 3–7]","8[ 4–12]","3[ 2–4]"
"Morocco"," Total","40[ 33–50]","43[ 36–53]","38[ 31–48]","49[ 41–61]","58[ 49–72]","42[ 34–53]"
"Morocco"," Lower respiratory infections","6[ 4–8]","6[ 4–8]","6[ 4–8]","7[ 5–10]","8[ 5–11]","6[ 4–8]"
"Morocco"," Trachea, bronchus, lung cancers","2[ 1–3]","4[ 2–6]","1[ 0–1]","2[ 1–4]","5[ 3–7]","1[ 0–1]"
"Morocco"," Ischaemic heart disease","23[ 17–29]","23[ 18–29]","22[ 16–29]","28[ 21–35]","32[ 25–40]","25[ 18–32]"
"Morocco"," Stroke","6[ 4–9]","6[ 4–9]","6[ 4–10]","8[ 5–12]","8[ 6–12]","7[ 5–11]"
"Morocco"," Chronic obstructive pulmonary disease","3[ 2–5]","4[ 2–6]","3[ 2–4]","4[ 3–6]","6[ 3–9]","3[ 2–5]"
"Mozambique"," Total","64[ 58–70]","63[ 56–69]","66[ 59–71]","110[ 99–120]","114[ 102–125]","106[ 96–116]"
"Mozambique"," Lower respiratory infections","38[ 32–43]","39[ 33–44]","37[ 32–42]","43[ 37–49]","47[ 40–53]","41[ 35–46]"
"Mozambique"," Trachea, bronchus, lung cancers","1[ 1–1]","1[ 1–1]","1[ 0–1]","2[ 1–2]","2[ 2–3]","1[ 1–1]"
"Mozambique"," Ischaemic heart disease","11[ 9–12]","10[ 8–11]","12[ 10–13]","28[ 24–31]","27[ 24–30]","27[ 24–31]"
"Mozambique"," Stroke","11[ 9–13]","9[ 8–11]","13[ 11–15]","28[ 24–32]","26[ 22–30]","29[ 24–33]"
"Mozambique"," Chronic obstructive pulmonary disease","4[ 3–4]","4[ 2–5]","3[ 3–4]","10[ 7–12]","12[ 6–16]","8[ 7–10]"
"Myanmar"," Total","116[ 104–128]","125[ 108–141]","108[ 97–118]","156[ 140–172]","188[ 162–211]","133[ 119–146]"
"Myanmar"," Lower respiratory infections","24[ 20–28]","25[ 21–29]","23[ 20–27]","29[ 25–34]","32[ 27–37]","27[ 23–31]"
"Myanmar"," Trachea, bronchus, lung cancers","9[ 7–11]","10[ 7–12]","8[ 7–10]","12[ 9–14]","15[ 11–18]","10[ 8–11]"
"Myanmar"," Ischaemic heart disease","24[ 20–27]","24[ 20–27]","23[ 20–27]","32[ 28–37]","35[ 30–40]","30[ 25–34]"
"Myanmar"," Stroke","34[ 28–40]","35[ 29–41]","33[ 28–39]","46[ 39–54]","52[ 43–61]","42[ 35–49]"
"Myanmar"," Chronic obstructive pulmonary disease","24[ 17–30]","30[ 17–40]","18[ 15–21]","37[ 26–45]","54[ 31–71]","25[ 20–28]"
"Namibia"," Total","75[ 63–87]","75[ 63–89]","75[ 63–87]","145[ 123–170]","168[ 141–199]","129[ 109–150]"
"Namibia"," Lower respiratory infections","33[ 26–40]","35[ 27–42]","32[ 25–38]","50[ 40–61]","59[ 47–72]","44[ 35–53]"
"Namibia"," Trachea, bronchus, lung cancers","1[ 1–1]","1[ 1–1]","1[ 1–1]","2[ 1–2]","3[ 2–4]","1[ 1–2]"
"Namibia"," Ischaemic heart disease","18[ 15–22]","17[ 14–20]","19[ 16–23]","41[ 34–50]","45[ 37–53]","39[ 31–47]"
"Namibia"," Stroke","13[ 10–16]","10[ 8–13]","15[ 12–18]","29[ 23–36]","28[ 22–34]","29[ 23–36]"
"Namibia"," Chronic obstructive pulmonary disease","9[ 6–12]","11[ 6–16]","8[ 6–9]","23[ 15–29]","34[ 18–48]","16[ 12–19]"
"Nepal"," Total","133[ 121–145]","145[ 131–160]","122[ 111–132]","194[ 176–212]","217[ 196–240]","173[ 158–188]"
"Nepal"," Lower respiratory infections","23[ 19–26]","23[ 19–26]","24[ 20–27]","32[ 27–37]","31[ 26–36]","33[ 27–37]"
"Nepal"," Trachea, bronchus, lung cancers","6[ 5–7]","6[ 5–7]","6[ 5–7]","8[ 6–10]","9[ 7–10]","8[ 6–9]"
"Nepal"," Ischaemic heart disease","49[ 43–56]","62[ 54–71]","37[ 33–42]","73[ 64–82]","94[ 82–107]","54[ 47–61]"
"Nepal"," Stroke","21[ 18–25]","24[ 21–29]","19[ 16–22]","32[ 27–37]","37[ 31–43]","27[ 22–31]"
"Nepal"," Chronic obstructive pulmonary disease","31[ 25–36]","27[ 18–34]","34[ 28–39]","49[ 40–57]","46[ 31–58]","52[ 43–60]"
"Netherlands"," Total","31[ 24–40]","32[ 25–41]","30[ 22–41]","14[ 10–18]","17[ 13–21]","11[ 8–15]"
"Netherlands"," Lower respiratory infections","3[ 1–6]","3[ 1–6]","3[ 1–6]","1[ 0–2]","1[ 1–3]","1[ 0–2]"
"Netherlands"," Trachea, bronchus, lung cancers","5[ 2–8]","6[ 3–9]","4[ 2–6]","2[ 1–4]","3[ 1–5]","2[ 1–3]"
"Netherlands"," Ischaemic heart disease","12[ 8–16]","13[ 9–16]","11[ 6–16]","5[ 3–7]","7[ 5–9]","4[ 2–5]"
"Netherlands"," Stroke","5[ 2–11]","4[ 2–8]","6[ 2–13]","2[ 1–4]","2[ 1–4]","2[ 1–5]"
"Netherlands"," Chronic obstructive pulmonary disease","7[ 3–12]","7[ 3–13]","7[ 3–12]","3[ 1–5]","4[ 1–6]","3[ 1–5]"
"New Zealand"," Total","14[ 9–20]","14[ 10–20]","13[ 8–21]","7[ 5–11]","9[ 6–12]","6[ 4–9]"
"New Zealand"," Lower respiratory infections","1[ 0–2]","1[ 0–2]","1[ 0–3]","0[ 0–1]","0[ 0–1]","0[ 0–1]"
"New Zealand"," Trachea, bronchus, lung cancers","1[ 0–2]","1[ 0–2]","1[ 0–2]","1[ 0–1]","1[ 0–1]","0[ 0–1]"
"New Zealand"," Ischaemic heart disease","7[ 4–12]","9[ 5–13]","6[ 3–11]","4[ 2–6]","5[ 3–8]","3[ 1–5]"
"New Zealand"," Stroke","2[ 1–7]","2[ 1–5]","3[ 1–9]","1[ 0–4]","1[ 0–3]","1[ 0–4]"
"New Zealand"," Chronic obstructive pulmonary disease","2[ 0–5]","2[ 0–5]","2[ 0–5]","1[ 0–3]","1[ 0–3]","1[ 0–2]"
"Nicaragua"," Total","43[ 37–49]","44[ 37–50]","42[ 36–48]","56[ 48–63]","63[ 54–72]","50[ 43–57]"
"Nicaragua"," Lower respiratory infections","8[ 6–10]","9[ 7–11]","7[ 6–8]","9[ 7–11]","11[ 8–13]","8[ 6–9]"
"Nicaragua"," Trachea, bronchus, lung cancers","2[ 1–3]","2[ 2–3]","2[ 1–2]","3[ 2–4]","4[ 2–5]","2[ 2–3]"
"Nicaragua"," Ischaemic heart disease","20[ 16–24]","20[ 17–24]","20[ 16–24]","27[ 22–32]","30[ 25–35]","24[ 20–29]"
"Nicaragua"," Stroke","6[ 5–8]","6[ 5–7]","7[ 5–8]","9[ 7–10]","9[ 7–11]","8[ 7–10]"
"Nicaragua"," Chronic obstructive pulmonary disease","6[ 4–8]","6[ 3–9]","6[ 5–8]","8[ 6–11]","10[ 5–14]","8[ 6–9]"
"Niger"," Total","140[ 125–152]","142[ 126–155]","138[ 123–149]","252[ 225–274]","267[ 237–291]","237[ 212–258]"
"Niger"," Lower respiratory infections","92[ 78–103]","95[ 81–107]","89[ 76–99]","113[ 95–126]","129[ 109–144]","98[ 84–109]"
"Niger"," Trachea, bronchus, lung cancers","0[ 0–0]","0[ 0–0]","0[ 0–0]","1[ 0–1]","1[ 1–1]","0[ 0–0]"
"Niger"," Ischaemic heart disease","23[ 21–26]","24[ 21–26]","22[ 20–25]","72[ 64–79]","74[ 66–82]","69[ 61–77]"
"Niger"," Stroke","16[ 14–18]","14[ 12–16]","17[ 15–20]","45[ 40–51]","39[ 34–44]","50[ 44–57]"
"Niger"," Chronic obstructive pulmonary disease","7[ 5–8]","7[ 4–8]","6[ 5–7]","22[ 17–26]","25[ 16–31]","20[ 16–22]"
"Nigeria"," Total","159[ 141–174]","155[ 136–171]","162[ 144–177]","307[ 273–337]","301[ 265–331]","313[ 278–340]"
"Nigeria"," Lower respiratory infections","108[ 91–120]","110[ 92–123]","106[ 90–118]","167[ 141–186]","172[ 145–193]","162[ 137–180]"
"Nigeria"," Trachea, bronchus, lung cancers","0[ 0–0]","0[ 0–0]","0[ 0–0]","1[ 1–1]","1[ 1–1]","1[ 1–1]"
"Nigeria"," Ischaemic heart disease","26[ 23–29]","25[ 22–28]","27[ 24–31]","77[ 68–86]","75[ 66–84]","79[ 70–88]"
"Nigeria"," Stroke","15[ 14–17]","13[ 11–14]","18[ 16–21]","41[ 37–47]","34[ 30–39]","48[ 42–54]"
"Nigeria"," Chronic obstructive pulmonary disease","7[ 6–8]","6[ 3–7]","8[ 7–9]","21[ 17–25]","19[ 12–25]","23[ 19–26]"
"Norway"," Total","19[ 12–27]","19[ 13–26]","19[ 12–28]","9[ 6–12]","10[ 7–14]","7[ 4–11]"
"Norway"," Lower respiratory infections","2[ 0–5]","2[ 0–5]","2[ 0–6]","1[ 0–2]","1[ 0–2]","1[ 0–2]"
"Norway"," Trachea, bronchus, lung cancers","1[ 0–3]","2[ 1–3]","1[ 0–3]","1[ 0–2]","1[ 0–2]","1[ 0–1]"
"Norway"," Ischaemic heart disease","9[ 5–13]","9[ 6–13]","8[ 4–14]","4[ 2–6]","5[ 3–7]","3[ 1–5]"
"Norway"," Stroke","3[ 1–9]","3[ 1–7]","4[ 1–11]","1[ 0–4]","1[ 1–4]","1[ 0–4]"
"Norway"," Chronic obstructive pulmonary disease","4[ 1–8]","4[ 1–8]","4[ 1–8]","2[ 0–4]","2[ 0–4]","1[ 0–3]"
"Oman"," Total","22[ 18–34]","23[ 19–35]","20[ 16–33]","54[ 45–84]","62[ 52–95]","43[ 35–69]"
"Oman"," Lower respiratory infections","3[ 2–5]","3[ 2–5]","4[ 2–6]","8[ 5–13]","9[ 6–15]","6[ 5–11]"
"Oman"," Trachea, bronchus, lung cancers","1[ 0–1]","1[ 0–1]","0[ 0–1]","2[ 1–3]","2[ 1–4]","1[ 0–1]"
"Oman"," Ischaemic heart disease","15[ 12–22]","15[ 13–23]","13[ 10–20]","36[ 29–53]","40[ 33–60]","29[ 22–45]"
"Oman"," Stroke","3[ 2–4]","3[ 2–4]","3[ 2–4]","6[ 5–10]","7[ 6–11]","5[ 4–9]"
"Oman"," Chronic obstructive pulmonary disease","1[ 0–1]","1[ 0–1]","1[ 0–1]","2[ 1–4]","3[ 2–5]","2[ 1–3]"
"Pakistan"," Total","113[ 99–127]","128[ 112–143]","98[ 86–110]","174[ 152–194]","197[ 172–221]","149[ 131–167]"
"Pakistan"," Lower respiratory infections","27[ 22–31]","28[ 22–32]","26[ 21–30]","25[ 20–29]","27[ 22–32]","23[ 18–26]"
"Pakistan"," Trachea, bronchus, lung cancers","2[ 1–2]","3[ 2–4]","1[ 0–1]","3[ 2–4]","5[ 3–6]","1[ 1–1]"
"Pakistan"," Ischaemic heart disease","48[ 41–56]","57[ 48–66]","38[ 32–45]","82[ 69–95]","95[ 81–110]","68[ 57–80]"
"Pakistan"," Stroke","20[ 16–23]","19[ 16–23]","21[ 17–24]","34[ 28–41]","33[ 27–39]","36[ 30–43]"
"Pakistan"," Chronic obstructive pulmonary disease","16[ 11–19]","20[ 12–26]","11[ 9–13]","29[ 21–36]","37[ 23–49]","21[ 17–25]"
"Panama"," Total","26[ 20–34]","29[ 22–37]","23[ 17–31]","26[ 20–33]","31[ 24–40]","21[ 15–27]"
"Panama"," Lower respiratory infections","5[ 3–7]","5[ 3–8]","5[ 3–7]","5[ 3–7]","5[ 3–8]","4[ 3–6]"
"Panama"," Trachea, bronchus, lung cancers","1[ 1–2]","2[ 1–3]","1[ 1–2]","1[ 1–2]","2[ 1–3]","1[ 1–2]"
"Panama"," Ischaemic heart disease","10[ 7–13]","12[ 9–16]","8[ 6–11]","10[ 7–13]","13[ 10–17]","8[ 5–10]"
"Panama"," Stroke","5[ 3–8]","6[ 4–9]","5[ 3–8]","5[ 3–8]","6[ 4–9]","4[ 2–7]"
"Panama"," Chronic obstructive pulmonary disease","5[ 2–7]","5[ 2–8]","5[ 3–7]","4[ 2–7]","5[ 2–8]","4[ 2–6]"
"Papua New Guinea"," Total","90[ 79–98]","99[ 87–110]","80[ 71–88]","152[ 134–166]","184[ 161–204]","125[ 110–137]"
"Papua New Guinea"," Lower respiratory infections","28[ 23–32]","31[ 25–36]","24[ 20–28]","36[ 30–42]","45[ 37–52]","30[ 24–34]"
"Papua New Guinea"," Trachea, bronchus, lung cancers","2[ 1–2]","2[ 2–3]","1[ 1–2]","3[ 2–4]","5[ 3–6]","2[ 2–3]"
"Papua New Guinea"," Ischaemic heart disease","31[ 26–35]","36[ 31–42]","26[ 22–29]","56[ 48–64]","69[ 59–79]","44[ 37–50]"
"Papua New Guinea"," Stroke","19[ 16–22]","18[ 15–21]","20[ 17–24]","35[ 29–41]","36[ 30–43]","34[ 29–39]"
"Papua New Guinea"," Chronic obstructive pulmonary disease","10[ 7–13]","11[ 5–16]","9[ 7–10]","21[ 14–26]","28[ 12–40]","16[ 12–18]"
"Paraguay"," Total","46[ 38–53]","49[ 40–59]","42[ 34–49]","57[ 47–67]","66[ 54–79]","49[ 40–58]"
"Paraguay"," Lower respiratory infections","8[ 6–10]","8[ 6–11]","8[ 6–10]","9[ 7–12]","10[ 8–13]","9[ 7–11]"
"Paraguay"," Trachea, bronchus, lung cancers","3[ 2–5]","5[ 3–7]","2[ 1–2]","4[ 3–6]","7[ 4–10]","2[ 1–3]"
"Paraguay"," Ischaemic heart disease","19[ 15–23]","21[ 17–25]","17[ 13–21]","24[ 19–29]","28[ 22–34]","21[ 16–25]"
"Paraguay"," Stroke","10[ 8–13]","9[ 7–12]","11[ 8–14]","13[ 10–16]","12[ 10–16]","13[ 10–17]"
"Paraguay"," Chronic obstructive pulmonary disease","5[ 3–7]","6[ 3–10]","4[ 3–5]","6[ 4–9]","9[ 4–14]","5[ 3–6]"
"Peru"," Total","58[ 48–69]","61[ 50–72]","56[ 46–66]","64[ 52–75]","74[ 61–88]","55[ 45–65]"
"Peru"," Lower respiratory infections","28[ 21–35]","29[ 21–36]","27[ 21–34]","31[ 23–38]","35[ 26–44]","27[ 20–33]"
"Peru"," Trachea, bronchus, lung cancers","3[ 2–4]","3[ 2–4]","3[ 2–4]","3[ 2–4]","3[ 2–4]","3[ 2–4]"
"Peru"," Ischaemic heart disease","16[ 13–19]","18[ 14–22]","14[ 11–17]","18[ 14–21]","22[ 17–26]","14[ 10–17]"
"Peru"," Stroke","6[ 5–7]","6[ 5–7]","6[ 5–7]","6[ 5–8]","7[ 6–9]","6[ 5–8]"
